"sp" "spn" "depth" "taxa" "ntip"
"species" 403 0.00846826757367822 "Zotu181_P4_C10_106ACON19_S508_N7071" 2
"species" 403 0.00846826757367822 "Zotu17_P2_E02_77SHCON8_S508_N7071" 2
"species" 236 0.00119361557629913 "Zotu203_P1_G03_33TCONS3_S506_N7021" 2
"species" 236 0.00119361557629913 "Zotu165_P1_F11_78SHCON9_S508_N7061" 2
"species" 270 0.00846826757367822 "Zotu178_P3_G02_82ACON4_S506_N7111" 2
"species" 270 0.00846826757367822 "Zotu142_P3_E03_86ACON8_S517_N7111" 2
"species" 253 0.00684926535816875 "Zotu120_P1_G02_20MMC2_S502_N7026" 4
"species" 253 0.00684926535816875 "Zotu73_P3_C05_110ACON23_S508_N7121" 4
"species" 253 0.00684926535816875 "Zotu61_P1_F11_78SHCON9_S508_N7061" 4
"species" 253 0.00684926535816875 "Zotu242_P2_A01_16IZPOC1_S502_N7071" 4
"species" 420 0.00868588607822946 "Zotu198_P3_C05_110ACON23_S508_N7121" 193
"species" 420 0.00868588607822946 "Zotu104_P3_E04_121ACON11_S505_N7121" 193
"species" 420 0.00868588607822946 "Zotu48_P2_G01_87ACONS9_S505_N7075" 193
"species" 420 0.00868588607822946 "Zotu271_P3_C05_110ACON23_S508_N7122" 193
"species" 420 0.00868588607822946 "Zotu255_P3_C05_110ACON23_S508_N7121" 193
"species" 420 0.00868588607822946 "Zotu232_P3_C05_110ACON23_S508_N7121" 193
"species" 420 0.00868588607822946 "Zotu78_P3_A05_107ACON20_S507_N7121" 193
"species" 420 0.00868588607822946 "Zotu124_P3_C06_84ACON6_S504_N7011" 193
"species" 420 0.00868588607822946 "Zotu152_P3_E01_83ACON5_S517_N7101" 193
"species" 420 0.00868588607822946 "Zotu67_P3_G06_108ACON21_S506_N7011" 193
"species" 420 0.00868588607822946 "Zotu182_P1_D07_35TCONS5_S506_N70417" 193
"species" 420 0.00868588607822946 "Zotu55_P2_G01_87ACONS9_S505_N7078" 193
"species" 420 0.00868588607822946 "Zotu194_P3_G02_82ACON4_S506_N7111" 193
