"sp" "spn" "depth" "taxa" "ntip"
"species" "145" "0.00818766387589815" "Zotu56_P1_H08_70SHCON1_S504_N7051" "61"
"species" "145" "0.00818766387589815" "Zotu75_P1_D08_34TCONS4_S502_N7053" "61"
"species" "145" "0.00818766387589815" "Zotu84_P3_A05_107ACON20_S507_N7121" "61"
"species" "145" "0.00818766387589815" "Zotu7_P3_G06_108ACON21_S506_N7012" "61"
"species" "145" "0.00818766387589815" "Zotu32_P3_C04_79ACON1_S504_N7121" "61"
"species" "145" "0.00818766387589815" "Zotu32_P3_A05_107ACON20_S507_N7121" "61"
"species" "145" "0.00818766387589815" "Zotu42_P4_C10_106ACON19_S508_N7071" "61"
"species" "145" "0.00818766387589815" "Zotu29_P1_D07_35TCONS5_S506_N7041" "61"
"species" "145" "0.00818766387589815" "Zotu167_P3_A02_39TCONSER9_S503_N7111" "61"
"species" "145" "0.00818766387589815" "Zotu38_P3_A05_107ACON20_S507_N7121" "61"
"species" "145" "0.00818766387589815" "Zotu94_P1_D07_35TCONS5_S506_N7048" "61"
"species" "145" "0.00818766387589815" "Zotu60_P1_H08_70SHCON1_S504_N7051" "61"
"species" "145" "0.00818766387589815" "Zotu20_P1_G03_33TCONS3_S506_N7027" "61"
"species" "145" "0.00818766387589815" "Zotu39_P3_A05_107ACON20_S507_N7121" "61"
"species" "145" "0.00818766387589815" "Zotu23_P2_A02_76SHCON7_S506_N7071" "61"
"species" "145" "0.00818766387589815" "Zotu170_P3_G06_108ACON21_S506_N7011" "61"
"species" "145" "0.00818766387589815" "Zotu168_P3_G07_111ACON24_S502_N7021" "61"
"species" "145" "0.00818766387589815" "Zotu31_P1_B06_71SHCON2_S508_N7034" "61"
"species" "145" "0.00818766387589815" "Zotu60_P1_A01_32TCONS2_S502_N7011" "61"
"species" "145" "0.00818766387589815" "Zotu102_P3_C05_110ACON23_S508_N7121" "61"
"species" "145" "0.00818766387589815" "Zotu31_P1_A01_32TCONS2_S502_N7016" "61"
"species" "145" "0.00818766387589815" "Zotu30_P3_A05_107ACON20_S507_N7124" "61"
"species" "145" "0.00818766387589815" "Zotu62_P1_A03_38TCONS8_S503_N7022" "61"
"species" "145" "0.00818766387589815" "Zotu216_P3_A02_39TCONSER9_S503_N7111" "61"
"species" "145" "0.00818766387589815" "Zotu110_P2_E01_31TCONS1_S504_N7071" "61"
"species" "145" "0.00818766387589815" "Zotu43_P1_D08_34TCONS4_S502_N7051" "61"
"species" "145" "0.00818766387589815" "Zotu160_P1_G03_33TCONS3_S506_N7021" "61"
