"sp" "spn" "depth" "taxa" "ntip"
"species" "219" "0.00674158715585772" "Zotu227_P2_C01_18IZTAC3_S503_N7071" "37"
"species" "219" "0.00674158715585772" "Zotu236_P1_B08_17IZPOC2_S517_N7043" "37"
"species" "219" "0.00674158715585772" "Zotu165_P2_A01_16IZPOC1_S502_N7071" "37"
"species" "219" "0.00674158715585772" "Zotu22_P1_D05_13SHC4C1_S505_N7037" "37"
"species" "219" "0.00674158715585772" "Zotu175_P1_E02_21MMC3_S517_N7011" "37"
"species" "219" "0.00674158715585772" "Zotu48_P1_D05_13SHC4C1_S505_N7039" "37"
"species" "219" "0.00674158715585772" "Zotu107_P1_B08_17IZPOC2_S517_N7043" "37"
"species" "219" "0.00674158715585772" "Zotu39_P1_E02_21MMC3_S517_N7012" "37"
"species" "219" "0.00674158715585772" "Zotu336_P3_A05_107ACON20_S507_N7121" "37"
"species" "219" "0.00674158715585772" "Zotu61_P1_B06_71SHCON2_S508_N70313" "37"
"species" "219" "0.00674158715585772" "Zotu129_P1_A01_32TCONS2_S502_N70112" "37"
"species" "219" "0.00674158715585772" "Zotu40_P1_F05_15SHC6C3_S506_N7031" "37"
"species" "219" "0.00674158715585772" "Zotu96_P1_F05_15SHC6C3_S506_N7033" "37"
"species" "219" "0.00674158715585772" "Zotu68_P2_E03_72SHCON3_S505_N7081" "37"
"species" "219" "0.00674158715585772" "Zotu139_P3_C06_84ACON6_S504_N7011" "37"
"species" "219" "0.00674158715585772" "Zotu80_P3_G07_111ACON24_S502_N7021" "37"
"species" "219" "0.00674158715585772" "Zotu157_P3_G02_82ACON4_S506_N7111" "37"
"species" "219" "0.00674158715585772" "Zotu9_P1_E02_21MMC3_S517_N7014" "37"
"species" "219" "0.00674158715585772" "Zotu54_P1_G02_20MMC2_S502_N7023" "37"
"species" "219" "0.00674158715585772" "Zotu91_P1_G02_20MMC2_S502_N7021" "37"
"species" "219" "0.00674158715585772" "Zotu25_P1_E02_21MMC3_S517_N7011" "37"
"species" "219" "0.00674158715585772" "Zotu155_P1_D05_13SHC4C1_S505_N7031" "37"
"species" "219" "0.00674158715585772" "Zotu23_P1_E02_21MMC3_S517_N7011" "37"
"species" "219" "0.00674158715585772" "Zotu60_P1_E02_21MMC3_S517_N7012" "37"
"species" "219" "0.00674158715585772" "Zotu128_P1_B06_71SHCON2_S508_N70310" "37"
"species" "219" "0.00674158715585772" "Zotu261_P3_A02_39TCONSER9_S503_N7112" "37"
"species" "219" "0.00674158715585772" "Zotu113_P1_E02_21MMC3_S517_N7011" "37"
"species" "219" "0.00674158715585772" "Zotu26_P1_G02_20MMC2_S502_N7021" "37"
"species" "219" "0.00674158715585772" "Zotu154_P1_D05_13SHC4C1_S505_N7031" "37"
"species" "219" "0.00674158715585772" "Zotu27_P1_D05_13SHC4C1_S505_N7031" "37"
