"sp" "spn" "depth" "taxa" "ntip"
"species" 416 0.0064993453453637 "Zotu351_P3_A05_107ACON20_S507_N7121" 17
"species" 416 0.0064993453453637 "Zotu123_P3_E03_86ACON8_S517_N7111" 17
"species" 416 0.0064993453453637 "Zotu111_P3_C06_84ACON6_S504_N7011" 17
"species" 416 0.0064993453453637 "Zotu140_P4_C09_73SHCON4_S504_N7071" 17
"species" 248 0.00360122302955367 "Zotu63_P1_A01_32TCONS2_S502_N7014" 2
"species" 248 0.00360122302955367 "Zotu188_P1_D07_35TCONS5_S506_N7042" 2
"species" 249 0.00542541721391683 "Zotu159_P1_A01_32TCONS2_S502_N7012" 3
"species" 249 0.00542541721391683 "Zotu149_P2_E02_77SHCON8_S508_N7072" 3
"species" 249 0.00542541721391683 "Zotu225_P1_G03_33TCONS3_S506_N7022" 3
"species" 372 0.0035926284413309 "Zotu318_P3_A05_107ACON20_S507_N7121" 2
"species" 372 0.0035926284413309 "Zotu188_P4_C10_106ACON19_S508_N7071" 2
"species" 298 0.00179395380273979 "Zotu59_P1_F05_15SHC6C3_S506_N7032" 3
"species" 298 0.00179395380273979 "Zotu150_P3_E06_80ACON2_S505_N7011" 3
"species" 298 0.00179395380273979 "Zotu177_P3_A07_81ACON3_S507_N7011" 3
"species" 308 0.00239414533273892 "Zotu43_P3_H03G04_123ACON13_S506_N7121" 3
"species" 308 0.00239414533273892 "Zotu112_P3_A07_81ACON3_S507_N7011" 3
"species" 308 0.00239414533273892 "Zotu64_P3_G07_111ACON24_S502_N7021" 3
"species" 275 0.00724313206930106 "Zotu200_P1_D05_13SHC4C1_S505_N7033" 2
"species" 275 0.00724313206930106 "Zotu30_P1_B08_17IZPOC2_S517_N7042" 2
"species" 392 0.00119376227274067 "Zotu79_P1_H01_75SHCON6_S506_N70112" 2
"species" 392 0.00119376227274067 "Zotu66_P1_A03_38TCONS8_S503_N7024" 2
"species" 393 0.00541103908431521 "Zotu91_P1_F05_15SHC6C3_S506_N7038" 3
"species" 393 0.00541103908431521 "Zotu107_P3_C06_84ACON6_S504_N7011" 3
"species" 393 0.00541103908431521 "Zotu32_P2_G02_14SHCN5C2_S517_N7072" 3
"species" 347 0.00329022872341539 "Zotu230_P1_D07_35TCONS5_S506_N7041" 5
"species" 347 0.00329022872341539 "Zotu145_P1_D07_35TCONS5_S506_N7041" 5
"species" 347 0.00329022872341539 "Zotu241_P1_D07_35TCONS5_S506_N7041" 5
"species" 347 0.00329022872341539 "Zotu242_P1_D07_35TCONS5_S506_N7041" 5
"species" 347 0.00329022872341539 "Zotu238_P1_D07_35TCONS5_S506_N7041" 5
"species" 402 0.00360122302955367 "Zotu246_P2_G02_14SHCN5C2_S517_N7071" 2
"species" 402 0.00360122302955367 "Zotu102_P2_G02_14SHCN5C2_S517_N7071" 2
"species" 408 0.00238934931873419 "Zotu138_P1_D07_35TCONS5_S506_N7044" 2
"species" 408 0.00238934931873419 "Zotu72_P3_E01_83ACON5_S517_N7102" 2
"species" 418 0.00847377847102844 "Zotu8_P3_C04_79ACON1_S504_N7121" 2
"species" 418 0.00847377847102844 "Zotu56_P1_D07_35TCONS5_S506_N7041" 2
"species" 391 0.00847377847102844 "Zotu106_P1_G02_20MMC2_S502_N7021" 2
"species" 391 0.00847377847102844 "Zotu164_P3_A07_81ACON3_S507_N7011" 2
