"sp" "spn" "depth" "taxa" "ntip"
"species" "33" "0.00696574158315641" "Zotu141_P4_E06_120ACON10_S508_N7051" "10"
"species" "33" "0.00696574158315641" "Zotu114_P4_E06_120ACON10_S508_N7051" "10"
"species" "33" "0.00696574158315641" "Zotu7_P4_E06_120ACON10_S508_N7051" "10"
"species" "33" "0.00696574158315641" "Zotu100_P4_E06_120ACON10_S508_N7051" "10"
"species" "34" "0.00752340506215613" "Zotu184_P4_E06_120ACON10_S508_N7051" "10"
"species" "34" "0.00752340506215613" "Zotu89_P4_E06_120ACON10_S508_N7051" "10"
"species" "34" "0.00752340506215613" "Zotu185_P4_E06_120ACON10_S508_N7051" "10"
"species" "34" "0.00752340506215613" "Zotu57_P4_E06_120ACON10_S508_N7051" "10"
"species" "34" "0.00752340506215613" "Zotu24_P4_E06_120ACON10_S508_N7051" "10"
"species" "34" "0.00752340506215613" "Zotu63_P4_E06_120ACON10_S508_N7051" "10"
"species" "34" "0.00752340506215613" "Zotu77_P4_E06_120ACON10_S508_N7051" "10"
"species" "34" "0.00752340506215613" "Zotu91_P4_E06_120ACON10_S508_N7051" "10"
"species" "34" "0.00752340506215613" "Zotu96_P4_E06_120ACON10_S508_N7051" "10"
"species" "34" "0.00752340506215613" "Zotu172_P4_E06_120ACON10_S508_N7051" "10"
"species" "35" "0.00359052600041965" "Zotu65_P4_E06_120ACON10_S508_N7051" "3"
"species" "35" "0.00359052600041965" "Zotu53_P4_E06_120ACON10_S508_N7051" "3"
"species" "35" "0.00359052600041965" "Zotu64_P4_E06_120ACON10_S508_N7051" "3"
"species" "36" "0.00814363514988509" "Zotu41_P3_C06_84ACON6_S504_N7012" "5"
"species" "36" "0.00814363514988509" "Zotu59_P3_C06_84ACON6_S504_N7011" "5"
"species" "36" "0.00814363514988509" "Zotu82_P3_C06_84ACON6_S504_N7011" "5"
"species" "36" "0.00814363514988509" "Zotu191_P3_A02_39TCONSER9_S503_N7111" "5"
"species" "36" "0.00814363514988509" "Zotu67_P3_C06_84ACON6_S504_N7011" "5"
"species" "37" "0.00641299211801571" "Zotu41_P3_C06_84ACON6_S504_N7012" "4"
"species" "37" "0.00641299211801571" "Zotu59_P3_C06_84ACON6_S504_N7011" "4"
"species" "37" "0.00641299211801571" "Zotu82_P3_C06_84ACON6_S504_N7011" "4"
"species" "37" "0.00641299211801571" "Zotu191_P3_A02_39TCONSER9_S503_N7111" "4"
"species" "38" "0.00541465337004839" "Zotu264_P3_A02_39TCONSER9_S503_N7111" "3"
"species" "38" "0.00541465337004839" "Zotu85_P3_C06_84ACON6_S504_N7011" "3"
"species" "38" "0.00541465337004839" "Zotu274_P3_A02_39TCONSER9_S503_N7111" "3"
"species" "39" "0.00480968765243962" "Zotu184_P4_E06_120ACON10_S508_N7051" "9"
"species" "39" "0.00480968765243962" "Zotu89_P4_E06_120ACON10_S508_N7051" "9"
"species" "39" "0.00480968765243962" "Zotu185_P4_E06_120ACON10_S508_N7051" "9"
"species" "39" "0.00480968765243962" "Zotu57_P4_E06_120ACON10_S508_N7051" "9"
"species" "39" "0.00480968765243962" "Zotu24_P4_E06_120ACON10_S508_N7051" "9"
"species" "39" "0.00480968765243962" "Zotu63_P4_E06_120ACON10_S508_N7051" "9"
"species" "39" "0.00480968765243962" "Zotu77_P4_E06_120ACON10_S508_N7051" "9"
"species" "39" "0.00480968765243962" "Zotu91_P4_E06_120ACON10_S508_N7051" "9"
"species" "39" "0.00480968765243962" "Zotu96_P4_E06_120ACON10_S508_N7051" "9"
"species" "40" "0.00616023718489214" "Zotu52_P4_E06_120ACON10_S508_N7051" "9"
"species" "40" "0.00616023718489214" "Zotu78_P4_E06_120ACON10_S508_N7051" "9"
"species" "40" "0.00616023718489214" "Zotu40_P4_E06_120ACON10_S508_N7051" "9"
"species" "40" "0.00616023718489214" "Zotu111_P4_E06_120ACON10_S508_N7051" "9"
"species" "40" "0.00616023718489214" "Zotu50_P4_E06_120ACON10_S508_N7051" "9"
"species" "40" "0.00616023718489214" "Zotu59_P4_E06_120ACON10_S508_N7051" "9"
"species" "40" "0.00616023718489214" "Zotu141_P4_E06_120ACON10_S508_N7051" "9"
"species" "40" "0.00616023718489214" "Zotu114_P4_E06_120ACON10_S508_N7051" "9"
"species" "40" "0.00616023718489214" "Zotu7_P4_E06_120ACON10_S508_N7051" "9"
"species" "41" "0.00479457161944384" "Zotu41_P3_C06_84ACON6_S504_N7012" "3"
"species" "41" "0.00479457161944384" "Zotu59_P3_C06_84ACON6_S504_N7011" "3"
"species" "41" "0.00479457161944384" "Zotu82_P3_C06_84ACON6_S504_N7011" "3"
"species" "42" "0.00298964275528795" "Zotu52_P4_E06_120ACON10_S508_N7051" "3"
"species" "42" "0.00298964275528795" "Zotu78_P4_E06_120ACON10_S508_N7051" "3"
"species" "42" "0.00298964275528795" "Zotu40_P4_E06_120ACON10_S508_N7051" "3"
"species" "43" "0.00431889651966872" "Zotu111_P4_E06_120ACON10_S508_N7051" "6"
"species" "43" "0.00431889651966872" "Zotu50_P4_E06_120ACON10_S508_N7051" "6"
"species" "43" "0.00431889651966872" "Zotu59_P4_E06_120ACON10_S508_N7051" "6"
"species" "43" "0.00431889651966872" "Zotu141_P4_E06_120ACON10_S508_N7051" "6"
"species" "43" "0.00431889651966872" "Zotu114_P4_E06_120ACON10_S508_N7051" "6"
"species" "43" "0.00431889651966872" "Zotu7_P4_E06_120ACON10_S508_N7051" "6"
"species" "44" "0.00119271663453486" "Zotu264_P3_A02_39TCONSER9_S503_N7111" "2"
"species" "44" "0.00119271663453486" "Zotu85_P3_C06_84ACON6_S504_N7011" "2"
"species" "45" "0.00239348946431775" "Zotu184_P4_E06_120ACON10_S508_N7051" "2"
"species" "45" "0.00239348946431775" "Zotu89_P4_E06_120ACON10_S508_N7051" "2"
"species" "46" "0.00480545852453623" "Zotu185_P4_E06_120ACON10_S508_N7051" "7"
"species" "46" "0.00480545852453623" "Zotu57_P4_E06_120ACON10_S508_N7051" "7"
"species" "46" "0.00480545852453623" "Zotu24_P4_E06_120ACON10_S508_N7051" "7"
"species" "46" "0.00480545852453623" "Zotu63_P4_E06_120ACON10_S508_N7051" "7"
"species" "46" "0.00480545852453623" "Zotu77_P4_E06_120ACON10_S508_N7051" "7"
"species" "46" "0.00480545852453623" "Zotu91_P4_E06_120ACON10_S508_N7051" "7"
"species" "46" "0.00480545852453623" "Zotu96_P4_E06_120ACON10_S508_N7051" "7"
"species" "47" "0.0033498564037365" "Zotu57_P4_E06_120ACON10_S508_N7051" "6"
"species" "47" "0.0033498564037365" "Zotu24_P4_E06_120ACON10_S508_N7051" "6"
"species" "47" "0.0033498564037365" "Zotu63_P4_E06_120ACON10_S508_N7051" "6"
"species" "47" "0.0033498564037365" "Zotu77_P4_E06_120ACON10_S508_N7051" "6"
"species" "47" "0.0033498564037365" "Zotu91_P4_E06_120ACON10_S508_N7051" "6"
"species" "47" "0.0033498564037365" "Zotu96_P4_E06_120ACON10_S508_N7051" "6"
"species" "48" "0.00119271663453486" "Zotu41_P3_C06_84ACON6_S504_N7012" "2"
"species" "48" "0.00119271663453486" "Zotu59_P3_C06_84ACON6_S504_N7011" "2"
"species" "49" "0.00329624823005361" "Zotu111_P4_E06_120ACON10_S508_N7051" "5"
"species" "49" "0.00329624823005361" "Zotu50_P4_E06_120ACON10_S508_N7051" "5"
"species" "49" "0.00329624823005361" "Zotu59_P4_E06_120ACON10_S508_N7051" "5"
"species" "49" "0.00329624823005361" "Zotu141_P4_E06_120ACON10_S508_N7051" "5"
"species" "49" "0.00329624823005361" "Zotu114_P4_E06_120ACON10_S508_N7051" "5"
"species" "50" "0.00239348946431775" "Zotu159_P1_H09_37TCONS7_S508_N7051" "2"
"species" "50" "0.00239348946431775" "Zotu125_P1_H06_36TCONS6_S503_N7041" "2"
"species" "51" "0.00238921287071037" "Zotu53_P4_E06_120ACON10_S508_N7051" "2"
"species" "51" "0.00238921287071037" "Zotu64_P4_E06_120ACON10_S508_N7051" "2"
"species" "52" "0.00209045198296898" "Zotu57_P4_E06_120ACON10_S508_N7051" "5"
"species" "52" "0.00209045198296898" "Zotu24_P4_E06_120ACON10_S508_N7051" "5"
"species" "52" "0.00209045198296898" "Zotu63_P4_E06_120ACON10_S508_N7051" "5"
"species" "52" "0.00209045198296898" "Zotu77_P4_E06_120ACON10_S508_N7051" "5"
"species" "52" "0.00209045198296898" "Zotu91_P4_E06_120ACON10_S508_N7051" "5"
"species" "53" "0.00199210060598857" "Zotu50_P4_E06_120ACON10_S508_N7051" "4"
"species" "53" "0.00199210060598857" "Zotu59_P4_E06_120ACON10_S508_N7051" "4"
"species" "53" "0.00199210060598857" "Zotu141_P4_E06_120ACON10_S508_N7051" "4"
"species" "53" "0.00199210060598857" "Zotu114_P4_E06_120ACON10_S508_N7051" "4"
"species" "54" "0.0011935994829376" "Zotu78_P4_E06_120ACON10_S508_N7051" "2"
"species" "54" "0.0011935994829376" "Zotu40_P4_E06_120ACON10_S508_N7051" "2"
"species" "55" "0.00199067507478611" "Zotu57_P4_E06_120ACON10_S508_N7051" "4"
"species" "55" "0.00199067507478611" "Zotu24_P4_E06_120ACON10_S508_N7051" "4"
"species" "55" "0.00199067507478611" "Zotu63_P4_E06_120ACON10_S508_N7051" "4"
"species" "55" "0.00199067507478611" "Zotu77_P4_E06_120ACON10_S508_N7051" "4"
"species" "56" "0.00179140617682399" "Zotu50_P4_E06_120ACON10_S508_N7051" "3"
"species" "56" "0.00179140617682399" "Zotu59_P4_E06_120ACON10_S508_N7051" "3"
"species" "56" "0.00179140617682399" "Zotu141_P4_E06_120ACON10_S508_N7051" "3"
"species" "57" "0.00179132792392511" "Zotu24_P4_E06_120ACON10_S508_N7051" "3"
"species" "57" "0.00179132792392511" "Zotu63_P4_E06_120ACON10_S508_N7051" "3"
"species" "57" "0.00179132792392511" "Zotu77_P4_E06_120ACON10_S508_N7051" "3"
"species" "58" "0.00119271663453486" "Zotu59_P4_E06_120ACON10_S508_N7051" "2"
"species" "58" "0.00119271663453486" "Zotu141_P4_E06_120ACON10_S508_N7051" "2"
"species" "59" "0.00119271663453486" "Zotu24_P4_E06_120ACON10_S508_N7051" "2"
"species" "59" "0.00119271663453486" "Zotu63_P4_E06_120ACON10_S508_N7051" "2"
